Season,Team,G#,Date,Home,Opp,W/L,Tm_Pts,Opp_Pts,Tm_FG,Tm_FGA,Tm_FG%,Tm_3P,Tm_3PA,Tm_3P%,Tm_FT,Tm_FTA,Tm_FT%,Tm_ORB,Tm_TRB,Tm_AST,Tm_STL,Tm_BLK,Tm_TOV,Tm_PF,Opp_FG,Opp_FGA,Opp_FG%,Opp_3P,Opp_3PA,Opp_3P%,Opp_FT,Opp_FTA,Opp_FT%,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF
2015,IND,30,2015-09-01,1,CON,W,81,51,31,65,.477,4,10,.400,15,15,1.000,9,39,12,10,2,15,12,21,63,.333,3,17,.176,6,9,.667,7,26,13,8,3,16,17
2015,IND,31,2015-09-04,0,MIN,L,65,81,28,69,.406,3,12,.250,6,8,.750,12,29,11,7,3,10,14,34,64,.531,8,18,.444,5,6,.833,10,36,18,5,3,17,15
2015,IND,32,2015-09-08,0,WAS,L,72,76,26,71,.366,2,9,.222,18,21,.857,11,34,14,11,4,18,28,27,64,.422,5,21,.238,17,23,.739,9,36,13,9,4,22,23
2015,IND,33,2015-09-11,0,ATL,W,75,67,29,62,.468,4,16,.250,13,20,.650,10,34,20,12,4,19,20,26,71,.366,3,12,.250,12,16,.750,12,34,13,10,3,18,18
2015,IND,34,2015-09-13,1,NYL,W,81,76,24,61,.393,7,21,.333,26,30,.867,8,33,14,11,5,14,16,27,72,.375,4,20,.200,18,19,.947,11,39,17,8,2,15,25
2015,LAS,1,2015-06-06,0,SEA,L,61,86,23,67,.343,4,22,.182,11,13,.846,8,34,17,3,1,8,15,33,64,.516,9,20,.450,11,19,.579,6,36,21,4,4,6,14
2015,LAS,2,2015-06-14,1,SEA,L,54,60,22,57,.386,5,18,.278,5,9,.556,2,32,14,5,0,12,19,21,54,.389,6,18,.333,12,17,.706,4,33,15,4,1,12,13
2015,LAS,3,2015-06-16,1,MIN,L,52,67,24,61,.393,3,18,.167,1,4,.250,9,32,16,1,3,11,16,30,57,.526,3,12,.250,4,7,.571,4,28,25,5,1,8,15
2015,LAS,4,2015-06-21,1,CON,L,68,76,25,59,.424,6,16,.375,12,13,.923,7,31,15,3,1,16,18,28,65,.431,4,15,.267,16,21,.762,5,29,11,12,2,8,16
2015,LAS,5,2015-06-23,0,WAS,L,80,84,34,68,.500,6,15,.400,6,7,.857,11,37,20,4,3,17,24,27,58,.466,6,14,.429,24,33,.727,5,24,17,9,2,9,17
2015,LAS,6,2015-06-26,0,CON,L,76,80,29,66,.439,6,12,.500,12,13,.923,8,34,14,7,4,19,19,26,75,.347,3,16,.188,25,32,.781,15,35,12,13,3,12,19
2015,LAS,7,2015-06-28,0,NYL,L,70,79,22,60,.367,7,17,.412,19,21,.905,7,33,14,3,2,10,21,29,60,.483,5,14,.357,16,23,.696,5,31,23,3,4,9,20
2015,LAS,8,2015-07-02,1,SAS,W,86,81,31,62,.500,3,11,.273,21,23,.913,8,27,15,8,1,10,16,33,60,.550,2,10,.200,13,18,.722,6,29,23,2,2,14,19
2015,LAS,9,2015-07-03,1,TUL,W,98,95,33,63,.524,8,20,.400,24,30,.800,8,29,21,5,3,9,21,32,71,.451,11,21,.524,20,26,.769,13,32,16,5,4,10,25
2015,LAS,10,2015-07-05,1,PHO,L,91,94,33,71,.465,9,18,.500,16,19,.842,11,37,26,2,5,8,18,34,67,.507,8,14,.571,18,24,.750,8,31,20,3,11,4,18
2015,LAS,11,2015-07-08,0,SAS,L,63,70,24,69,.348,4,13,.308,11,13,.846,9,34,15,3,6,11,19,29,61,.475,1,4,.250,11,16,.688,4,35,21,7,5,11,16
2015,LAS,12,2015-07-11,0,TUL,L,67,82,24,61,.393,6,18,.333,13,14,.929,11,38,18,4,4,13,21,26,69,.377,4,17,.235,26,28,.929,11,34,15,7,4,5,16
2015,LAS,13,2015-07-15,0,SEA,L,61,68,25,51,.490,3,14,.214,8,12,.667,3,26,14,4,4,21,17,25,64,.391,5,18,.278,13,16,.813,7,22,17,15,2,11,17
2015,LAS,14,2015-07-16,1,ATL,L,72,76,27,62,.435,0,8,.000,18,20,.900,7,25,21,8,4,16,21,25,64,.391,3,14,.214,23,27,.852,11,31,12,7,8,15,21
2015,LAS,15,2015-07-21,1,PHO,W,70,65,27,56,.482,3,12,.250,13,18,.722,5,30,17,3,5,10,10,27,60,.450,4,11,.364,7,8,.875,2,25,16,4,3,7,18
2015,LAS,16,2015-07-22,1,NYL,L,53,59,20,63,.317,1,9,.111,12,12,1.000,3,33,15,8,7,12,24,17,66,.258,0,8,.000,25,34,.735,19,55,8,8,4,13,14
2015,LAS,17,2015-07-29,0,MIN,L,76,82,31,55,.564,7,14,.500,7,8,.875,2,25,23,6,3,21,21,29,61,.475,6,11,.545,18,24,.750,6,26,19,14,1,12,13
2015,LAS,18,2015-07-31,0,CHI,W,88,77,32,66,.485,3,9,.333,21,25,.840,7,33,17,7,7,6,15,28,67,.418,2,11,.182,19,21,.905,8,31,20,3,6,9,20
2015,LAS,19,2015-08-02,0,SAS,W,80,78,35,65,.538,4,13,.308,6,8,.750,6,34,26,6,7,10,16,28,64,.438,6,10,.600,16,20,.800,5,24,14,6,0,7,9
2015,LAS,20,2015-08-04,1,MIN,W,83,61,37,77,.481,2,11,.182,7,8,.875,9,39,23,12,3,7,9,25,62,.403,5,20,.250,6,7,.857,4,33,14,3,7,15,11
2015,LAS,21,2015-08-06,1,TUL,W,84,57,34,63,.540,2,6,.333,14,15,.933,9,43,20,5,5,14,20,17,65,.262,1,14,.071,22,28,.786,11,27,8,8,1,10,16
2015,LAS,22,2015-08-09,0,MIN,L,64,72,24,62,.387,5,16,.313,11,12,.917,9,33,17,6,5,16,21,26,66,.394,1,10,.100,19,22,.864,10,36,15,9,4,9,14
2015,LAS,23,2015-08-11,1,SEA,L,77,85,28,64,.438,5,19,.263,16,18,.889,7,29,23,1,5,13,14,34,67,.507,7,17,.412,10,11,.909,3,30,24,7,4,9,17
2015,LAS,24,2015-08-16,1,CHI,W,76,64,30,62,.484,3,9,.333,13,16,.813,4,34,18,7,1,11,15,23,71,.324,5,14,.357,13,20,.650,14,41,11,7,3,9,18
2015,LAS,25,2015-08-18,1,IND,L,68,79,26,57,.456,1,13,.077,15,18,.833,6,29,18,12,7,17,21,25,68,.368,10,19,.526,19,22,.864,19,41,13,9,0,16,17
2015,LAS,26,2015-08-21,0,PHO,W,78,68,32,65,.492,3,14,.214,11,13,.846,9,30,13,7,4,8,20,25,57,.439,4,12,.333,14,21,.667,8,29,9,5,5,15,17
2015,LAS,27,2015-08-23,0,SAS,W,90,59,37,68,.544,4,9,.444,12,17,.706,7,40,29,6,14,10,16,19,71,.268,2,11,.182,19,26,.731,13,36,12,8,6,10,19
2015,LAS,28,2015-08-26,0,IND,W,81,79,28,63,.444,8,21,.381,17,24,.708,9,30,20,10,3,9,19,30,63,.476,5,16,.313,14,19,.737,9,32,16,7,1,15,21
2015,LAS,29,2015-08-28,0,TUL,L,66,76,27,60,.450,3,15,.200,9,12,.750,6,28,14,7,4,13,20,28,66,.424,2,14,.143,18,22,.818,15,42,15,8,2,13,17
2015,LAS,30,2015-08-30,1,SAS,W,60,52,22,59,.373,5,22,.227,11,12,.917,3,33,17,5,7,14,10,22,75,.293,2,11,.182,6,7,.857,13,45,13,4,1,11,15
2015,LAS,31,2015-09-03,1,WAS,W,93,91,27,50,.540,4,11,.364,35,40,.875,8,32,16,5,3,13,12,35,72,.486,10,22,.455,11,11,1.000,6,18,26,8,0,6,24
2015,LAS,32,2015-09-06,1,TUL,W,92,73,37,61,.607,6,11,.545,12,15,.800,7,30,23,7,5,9,20,24,59,.407,6,19,.316,19,25,.760,11,29,13,8,1,11,19
2015,LAS,33,2015-09-09,0,ATL,L,60,90,25,67,.373,3,15,.200,7,17,.412,8,28,17,10,3,14,17,32,80,.400,7,22,.318,19,21,.905,19,54,23,12,3,16,16
2015,LAS,34,2015-09-11,0,PHO,L,65,70,24,61,.393,3,20,.150,14,21,.667,7,31,16,7,1,11,23,23,57,.404,5,11,.455,19,27,.704,11,35,13,5,3,13,16
2015,MIN,1,2015-06-05,1,TUL,W,83,75,31,69,.449,5,13,.385,16,18,.889,10,45,18,3,6,16,15,28,79,.354,7,24,.292,12,12,1.000,9,32,17,6,3,6,19
2015,MIN,2,2015-06-06,0,IND,W,78,69,24,62,.387,4,14,.286,26,31,.839,13,40,9,9,4,14,18,28,66,.424,4,15,.267,9,17,.529,7,31,11,8,4,12,24
2015,MIN,3,2015-06-11,1,SEA,W,94,70,35,66,.530,7,15,.467,17,20,.850,10,39,22,4,6,10,18,24,63,.381,7,19,.368,15,16,.938,3,21,19,2,4,9,18
2015,MIN,4,2015-06-14,0,PHO,L,66,81,24,67,.358,0,9,.000,18,18,1.000,8,35,9,7,3,16,18,27,66,.409,7,18,.389,20,22,.909,9,38,16,8,4,10,20
2015,MIN,5,2015-06-16,0,LAS,W,67,52,30,57,.526,3,12,.250,4,7,.571,4,28,25,5,1,8,15,24,61,.393,3,18,.167,1,4,.250,9,32,16,1,3,11,16
2015,MIN,6,2015-06-19,0,SAS,W,74,59,31,56,.554,2,6,.333,10,11,.909,3,29,15,9,8,15,18,22,62,.355,3,15,.200,12,14,.857,6,26,13,8,1,15,12
2015,MIN,7,2015-06-21,1,TUL,L,78,86,30,60,.500,2,10,.200,16,17,.941,8,31,20,4,6,16,18,33,74,.446,7,19,.368,13,17,.765,14,36,22,7,0,11,15
2015,MIN,8,2015-06-25,0,SEA,W,76,73,29,64,.453,1,7,.143,17,21,.810,8,32,18,10,10,14,18,28,62,.452,9,24,.375,8,11,.727,6,32,15,5,1,17,23
2015,MIN,9,2015-06-27,1,PHO,W,71,56,27,64,.422,6,9,.667,11,16,.688,9,34,16,10,10,12,18,19,57,.333,3,12,.250,15,17,.882,9,38,12,10,5,20,18
2015,MIN,10,2015-07-03,1,SEA,W,82,57,33,64,.516,4,10,.400,12,12,1.000,7,38,20,3,4,13,12,24,62,.387,5,18,.278,4,5,.800,2,24,22,7,3,12,13
2015,MIN,11,2015-07-10,0,CHI,L,83,90,34,78,.436,6,17,.353,9,13,.692,11,35,22,4,3,9,19,32,63,.508,5,13,.385,21,23,.913,5,34,20,6,11,10,19
2015,MIN,12,2015-07-12,1,SAS,W,66,49,29,70,.414,5,15,.333,3,6,.500,7,41,19,8,7,10,12,20,69,.290,1,10,.100,8,8,1.000,10,43,12,6,3,13,8
2015,MIN,13,2015-07-14,0,CON,W,85,79,32,63,.508,4,11,.364,17,18,.944,7,31,22,9,5,15,10,31,69,.449,11,23,.478,6,10,.600,7,30,15,10,1,14,20
2015,MIN,14,2015-07-17,1,CHI,W,84,66,33,74,.446,7,13,.538,11,13,.846,9,44,17,5,6,10,17,26,73,.356,2,16,.125,12,15,.800,10,40,13,2,6,12,17
2015,MIN,15,2015-07-19,0,TUL,W,79,72,28,61,.459,5,11,.455,18,22,.818,8,35,18,8,0,11,20,25,64,.391,9,23,.391,13,16,.813,6,29,14,6,3,13,17
2015,MIN,16,2015-07-22,1,CON,L,77,78,29,75,.387,5,15,.333,14,17,.824,18,42,21,6,2,16,15,30,72,.417,9,22,.409,9,10,.900,13,39,16,9,3,15,20
2015,MIN,17,2015-07-29,1,LAS,W,82,76,29,61,.475,6,11,.545,18,24,.750,6,26,19,14,1,12,13,31,55,.564,7,14,.500,7,8,.875,2,25,23,6,3,21,21
2015,MIN,18,2015-07-31,1,ATL,W,86,70,33,77,.429,3,15,.200,17,23,.739,13,42,23,9,6,15,14,27,64,.422,3,13,.231,13,15,.867,6,37,20,7,3,19,22
2015,MIN,19,2015-08-01,0,TUL,W,86,80,29,65,.446,9,20,.450,19,22,.864,12,33,16,2,2,11,24,25,63,.397,6,21,.286,24,33,.727,12,33,13,7,7,8,21
2015,MIN,20,2015-08-04,0,LAS,L,61,83,25,62,.403,5,20,.250,6,7,.857,4,33,14,3,7,15,11,37,77,.481,2,11,.182,7,8,.875,9,39,23,12,3,7,9
2015,MIN,21,2015-08-07,0,PHO,L,66,73,30,67,.448,3,14,.214,3,3,1.000,5,31,18,2,3,9,19,27,66,.409,5,17,.294,14,19,.737,10,37,18,4,10,6,12
2015,MIN,22,2015-08-09,1,LAS,W,72,64,26,66,.394,1,10,.100,19,22,.864,10,36,15,9,4,9,14,24,62,.387,5,16,.313,11,12,.917,9,33,17,6,5,16,21
2015,MIN,23,2015-08-11,1,SAS,W,83,76,34,66,.515,2,8,.250,13,17,.765,8,34,21,6,3,14,14,30,76,.395,4,15,.267,12,14,.857,10,35,20,9,2,12,17
2015,MIN,24,2015-08-14,0,ATL,W,84,82,31,67,.463,5,18,.278,17,20,.850,7,36,23,3,7,14,18,30,78,.385,5,21,.238,17,19,.895,10,35,19,10,2,6,22
2015,MIN,25,2015-08-16,0,WAS,L,69,77,28,74,.378,4,9,.444,9,12,.750,14,41,11,5,2,9,15,27,67,.403,8,20,.400,15,17,.882,8,37,9,6,5,9,19
2015,MIN,26,2015-08-19,1,WAS,L,61,79,21,61,.344,1,6,.167,18,22,.818,11,34,13,3,3,14,20,29,65,.446,7,14,.500,14,18,.778,10,36,21,6,4,10,24
2015,MIN,27,2015-08-21,0,SAS,W,78,61,32,65,.492,5,10,.500,9,10,.900,9,42,25,6,4,13,13,24,71,.338,2,10,.200,11,12,.917,8,29,16,12,2,10,10
2015,MIN,28,2015-08-23,0,PHO,L,67,79,24,62,.387,4,10,.400,15,20,.750,6,29,14,9,4,12,12,30,65,.462,4,18,.222,15,16,.938,8,38,14,8,9,12,19
2015,MIN,29,2015-08-28,0,NYL,L,68,81,25,67,.373,2,10,.200,16,22,.727,10,31,16,4,4,8,13,34,67,.507,4,14,.286,9,10,.900,9,41,18,6,2,14,23
2015,MIN,30,2015-08-30,1,PHO,W,71,61,24,73,.329,4,10,.400,19,21,.905,13,41,18,10,4,12,13,24,57,.421,2,11,.182,11,16,.688,2,28,18,6,11,12,19
2015,MIN,31,2015-09-04,1,IND,W,81,65,34,64,.531,8,18,.444,5,6,.833,10,36,18,5,3,17,15,28,69,.406,3,12,.250,6,8,.750,12,29,11,7,3,10,14
2015,MIN,32,2015-09-06,1,NYL,L,71,75,27,58,.466,5,13,.385,12,14,.857,6,28,18,6,5,13,14,31,70,.443,7,17,.412,6,8,.750,10,31,22,7,6,12,17
2015,MIN,33,2015-09-08,1,SEA,W,73,67,30,69,.435,2,10,.200,11,15,.733,13,33,25,7,2,12,12,27,58,.466,4,9,.444,9,10,.900,4,24,17,5,3,18,15
2015,MIN,34,2015-09-11,0,SEA,L,64,78,23,60,.383,4,19,.211,14,22,.636,8,36,15,4,4,10,22,29,65,.446,3,14,.214,17,21,.810,6,33,16,5,3,9,17
2015,NYL,1,2015-06-05,1,ATL,W,82,73,29,60,.483,3,15,.200,21,26,.808,4,32,16,13,4,15,20,24,67,.358,7,20,.350,18,22,.818,12,34,15,8,3,19,22
2015,NYL,2,2015-06-06,0,WAS,L,62,67,22,60,.367,1,10,.100,17,21,.810,8,41,15,2,7,17,19,26,71,.366,4,18,.222,11,14,.786,6,33,17,6,2,9,15
2015,NYL,3,2015-06-09,1,IND,W,86,79,29,59,.492,5,12,.417,23,32,.719,7,27,23,7,7,12,18,24,64,.375,8,18,.444,23,25,.920,10,33,15,7,2,15,23
2015,NYL,4,2015-06-11,1,PHO,W,68,57,28,70,.400,3,12,.250,9,11,.818,16,51,15,4,7,17,15,19,65,.292,5,23,.217,14,18,.778,4,27,14,11,5,9,15
2015,NYL,5,2015-06-14,1,WAS,L,59,74,22,71,.310,1,8,.125,14,15,.933,17,43,18,7,4,19,19,27,61,.443,10,24,.417,10,17,.588,3,31,18,13,6,12,18
2015,NYL,6,2015-06-19,1,IND,L,63,80,23,62,.371,4,15,.267,13,16,.813,11,37,13,5,1,16,21,27,66,.409,10,17,.588,16,19,.842,4,29,17,7,2,9,20
2015,NYL,7,2015-06-21,0,ATL,W,73,64,25,60,.417,3,9,.333,20,25,.800,11,38,15,11,8,21,22,19,64,.297,5,21,.238,21,25,.840,13,35,15,13,2,18,27
2015,NYL,8,2015-06-26,0,TUL,L,62,71,22,52,.423,3,5,.600,15,20,.750,6,32,13,4,8,26,25,21,62,.339,10,24,.417,19,21,.905,7,26,14,9,3,13,20
2015,NYL,9,2015-06-28,1,LAS,W,79,70,29,60,.483,5,14,.357,16,23,.696,5,31,23,3,4,9,20,22,60,.367,7,17,.412,19,21,.905,7,33,14,3,2,10,21
2015,NYL,10,2015-06-30,0,CHI,W,89,81,30,66,.455,9,19,.474,20,22,.909,9,40,26,7,4,12,18,28,71,.394,5,19,.263,20,23,.870,9,33,16,8,2,8,19
2015,NYL,11,2015-07-09,0,WAS,W,79,76,28,68,.412,2,12,.167,21,25,.840,15,44,9,5,7,16,22,27,74,.365,5,20,.250,17,20,.850,9,34,22,3,3,12,26
2015,NYL,12,2015-07-12,0,ATL,L,76,84,25,60,.417,3,11,.273,23,34,.676,14,31,16,9,1,17,28,26,55,.473,6,15,.400,26,36,.722,9,30,22,7,5,15,27
2015,NYL,13,2015-07-15,1,SAS,W,84,68,35,73,.479,5,15,.333,9,14,.643,11,39,22,7,8,12,18,23,62,.371,2,9,.222,20,23,.870,7,31,9,8,6,11,17
2015,NYL,14,2015-07-16,1,CON,W,64,57,21,61,.344,3,14,.214,19,27,.704,7,41,10,8,10,13,9,21,70,.300,7,19,.368,8,11,.727,7,32,13,5,5,15,20
2015,NYL,15,2015-07-18,0,PHO,W,75,73,25,77,.325,4,11,.364,21,27,.778,17,45,11,10,3,9,14,28,65,.431,5,15,.333,12,14,.857,5,29,23,5,9,12,22
2015,NYL,16,2015-07-21,0,SEA,W,81,77,35,72,.486,2,10,.200,9,14,.643,10,32,20,7,2,10,15,30,62,.484,4,13,.308,13,14,.929,6,32,15,6,3,14,17
2015,NYL,17,2015-07-22,0,LAS,W,59,53,17,66,.258,0,8,.000,25,34,.735,19,55,8,8,4,13,14,20,63,.317,1,9,.111,12,12,1.000,3,33,15,8,7,12,24
2015,NYL,18,2015-07-29,0,IND,L,72,84,28,58,.483,2,9,.222,14,18,.778,7,27,13,8,6,21,23,30,63,.476,6,19,.316,18,22,.818,10,32,16,10,5,15,18
2015,NYL,19,2015-08-02,1,SEA,W,78,62,31,68,.456,3,8,.375,13,18,.722,8,37,22,12,5,10,13,24,62,.387,8,17,.471,6,9,.667,6,33,18,6,1,17,15
2015,NYL,20,2015-08-07,0,CHI,W,77,63,27,65,.415,6,16,.375,17,24,.708,6,43,15,7,4,14,21,20,67,.299,2,11,.182,21,24,.875,5,33,6,6,7,13,20
2015,NYL,21,2015-08-11,1,CHI,W,84,63,33,65,.508,6,11,.545,12,14,.857,7,35,21,9,2,14,15,29,70,.414,2,8,.250,3,5,.600,8,31,14,6,3,17,15
2015,NYL,22,2015-08-14,0,CON,W,90,78,37,73,.507,4,8,.500,12,14,.857,9,27,24,10,3,7,11,29,57,.509,8,18,.444,12,15,.800,2,25,18,7,2,17,16
2015,NYL,23,2015-08-15,1,TUL,L,76,81,23,57,.404,6,18,.333,24,31,.774,6,24,14,5,2,12,23,26,55,.473,6,15,.400,23,30,.767,10,35,17,6,2,14,23
2015,NYL,24,2015-08-19,0,SAS,W,73,45,30,63,.476,4,9,.444,9,14,.643,9,43,19,11,3,15,20,17,63,.270,3,14,.214,8,15,.533,11,33,11,7,6,19,11
2015,NYL,25,2015-08-21,1,ATL,W,78,67,30,64,.469,5,13,.385,13,15,.867,13,38,21,6,3,16,14,24,67,.358,4,14,.286,15,20,.750,10,28,9,12,1,13,12
2015,NYL,26,2015-08-23,0,IND,L,79,80,32,68,.471,2,8,.250,13,18,.722,10,32,19,8,5,10,21,27,56,.482,7,15,.467,19,24,.792,7,32,17,2,1,14,17
2015,NYL,27,2015-08-28,1,MIN,W,81,68,34,67,.507,4,14,.286,9,10,.900,9,41,18,6,2,14,23,25,67,.373,2,10,.200,16,22,.727,10,31,16,4,4,8,13
2015,NYL,28,2015-08-29,0,CON,W,80,66,33,59,.559,2,9,.222,12,15,.800,5,30,17,10,2,15,12,27,58,.466,6,17,.353,6,10,.600,3,23,15,6,6,18,18
2015,NYL,29,2015-09-01,1,ATL,W,80,75,26,70,.371,8,21,.381,20,26,.769,12,34,18,10,6,14,16,30,70,.429,4,18,.222,11,13,.846,7,32,14,9,1,15,26
2015,NYL,30,2015-09-03,1,CHI,L,60,82,23,66,.348,0,7,.000,14,21,.667,11,36,12,6,4,11,14,29,67,.433,9,15,.600,15,16,.938,10,38,16,8,9,9,18
2015,NYL,31,2015-09-06,0,MIN,W,75,71,31,70,.443,7,17,.412,6,8,.750,10,31,22,7,6,12,17,27,58,.466,5,13,.385,12,14,.857,6,28,18,6,5,13,14
2015,NYL,32,2015-09-09,1,CON,W,74,64,30,64,.469,6,13,.462,8,11,.727,10,44,15,4,1,12,18,23,66,.348,4,19,.211,14,17,.824,10,32,14,5,3,8,11
2015,NYL,33,2015-09-11,1,WAS,L,55,82,20,62,.323,3,13,.231,12,12,1.000,8,29,9,6,1,13,13,32,67,.478,10,16,.625,6,8,.750,8,38,25,8,3,11,17
2015,NYL,34,2015-09-13,0,IND,L,76,81,27,72,.375,4,20,.200,18,19,.947,11,39,17,8,2,15,25,24,61,.393,7,21,.333,26,30,.867,8,33,14,11,5,14,16
2015,PHO,1,2015-06-05,1,SAS,W,76,71,30,68,.441,2,11,.182,14,17,.824,9,30,11,11,3,11,21,26,63,.413,5,17,.294,14,21,.667,10,33,11,3,4,15,15
2015,PHO,2,2015-06-11,0,NYL,L,57,68,19,65,.292,5,23,.217,14,18,.778,4,27,14,11,5,9,15,28,70,.400,3,12,.250,9,11,.818,16,51,15,4,7,17,15
2015,PHO,3,2015-06-12,0,IND,L,74,77,24,69,.348,9,21,.429,17,21,.810,7,31,12,10,5,12,20,29,68,.426,3,7,.429,16,20,.800,13,39,6,8,3,15,23
2015,PHO,4,2015-06-14,1,MIN,W,81,66,27,66,.409,7,18,.389,20,22,.909,9,38,16,8,4,10,20,24,67,.358,0,9,.000,18,18,1.000,8,35,9,7,3,16,18
2015,PHO,5,2015-06-19,1,CON,L,78,90,28,73,.384,4,14,.286,18,25,.720,13,40,15,8,6,21,21,38,92,.413,4,18,.222,10,16,.625,20,47,16,12,2,13,22
2015,PHO,6,2015-06-21,0,SEA,W,84,72,27,65,.415,7,17,.412,23,28,.821,8,32,11,11,9,8,20,28,60,.467,1,13,.077,15,19,.789,7,37,15,4,7,15,20
2015,PHO,7,2015-06-25,0,SAS,L,71,76,27,74,.365,4,11,.364,13,18,.722,8,30,16,12,8,10,19,27,63,.429,4,13,.308,18,21,.857,12,48,18,6,4,19,20
2015,PHO,8,2015-06-27,0,MIN,L,56,71,19,57,.333,3,12,.250,15,17,.882,9,38,12,10,5,20,18,27,64,.422,6,9,.667,11,16,.688,9,34,16,10,10,12,18
2015,PHO,9,2015-06-30,1,SAS,W,85,78,34,57,.596,4,11,.364,13,16,.813,4,27,19,5,6,11,18,28,65,.431,6,15,.400,16,17,.941,6,24,17,9,0,10,13
2015,PHO,10,2015-07-02,1,TUL,W,86,55,35,63,.556,7,18,.389,9,10,.900,3,33,21,8,10,13,25,20,71,.282,4,22,.182,11,17,.647,15,36,8,7,2,13,16
2015,PHO,11,2015-07-05,0,LAS,W,94,91,34,67,.507,8,14,.571,18,24,.750,8,31,20,3,11,4,18,33,71,.465,9,18,.500,16,19,.842,11,37,26,2,5,8,18
2015,PHO,12,2015-07-10,0,SEA,W,94,79,37,71,.521,8,17,.471,12,15,.800,7,32,21,12,6,10,22,26,57,.456,8,17,.471,19,22,.864,5,26,17,6,1,15,16
2015,PHO,13,2015-07-12,1,SEA,W,70,60,25,61,.410,4,12,.333,16,19,.842,8,36,20,8,7,13,17,24,63,.381,8,18,.444,4,7,.571,2,28,21,3,3,12,18
2015,PHO,14,2015-07-14,1,ATL,W,80,71,26,57,.456,1,5,.200,27,30,.900,3,35,8,9,7,10,9,26,71,.366,13,26,.500,6,7,.857,7,31,17,5,4,14,21
2015,PHO,15,2015-07-18,1,NYL,L,73,75,28,65,.431,5,15,.333,12,14,.857,5,29,23,5,9,12,22,25,77,.325,4,11,.364,21,27,.778,17,45,11,10,3,9,14
2015,PHO,16,2015-07-21,0,LAS,L,65,70,27,60,.450,4,11,.364,7,8,.875,2,25,16,4,3,7,18,27,56,.482,3,12,.250,13,18,.722,5,30,17,3,5,10,10
2015,PHO,17,2015-07-28,1,CHI,W,89,87,32,70,.457,4,13,.308,21,23,.913,7,35,15,9,10,13,23,33,86,.384,4,16,.250,17,20,.850,13,43,13,7,5,12,22
2015,PHO,18,2015-07-30,0,TUL,W,78,66,28,54,.519,5,10,.500,17,21,.810,2,35,15,9,10,16,21,21,72,.292,6,22,.273,18,23,.783,9,32,10,11,3,12,21
2015,PHO,19,2015-08-02,0,ATL,W,71,68,21,57,.368,2,9,.222,27,31,.871,6,39,17,9,9,14,19,26,71,.366,7,17,.412,9,11,.818,6,33,16,8,4,12,27
2015,PHO,20,2015-08-04,1,TUL,W,87,84,30,68,.441,7,14,.500,20,24,.833,10,37,19,5,9,13,21,29,75,.387,6,18,.333,20,24,.833,14,42,14,8,4,8,20
2015,PHO,21,2015-08-07,1,MIN,W,73,66,27,66,.409,5,17,.294,14,19,.737,10,37,18,4,10,6,12,30,67,.448,3,14,.214,3,3,1.000,5,31,18,2,3,9,19
2015,PHO,22,2015-08-09,0,CHI,L,64,74,25,66,.379,2,15,.133,12,16,.750,7,37,22,4,7,9,15,27,78,.346,7,19,.368,13,15,.867,13,43,13,4,5,7,17
2015,PHO,23,2015-08-12,1,SEA,W,83,66,30,67,.448,10,26,.385,13,15,.867,12,39,20,2,6,12,14,28,66,.424,4,11,.364,6,7,.857,7,29,15,6,0,10,17
2015,PHO,24,2015-08-16,1,IND,L,63,75,23,60,.383,0,13,.000,17,19,.895,7,33,14,3,4,10,12,31,70,.443,3,15,.200,10,10,1.000,11,37,19,6,4,10,20
2015,PHO,25,2015-08-18,0,TUL,L,59,74,20,60,.333,2,12,.167,17,21,.810,7,31,9,8,11,15,19,24,69,.348,5,18,.278,21,23,.913,18,49,16,10,5,17,18
2015,PHO,26,2015-08-21,1,LAS,L,68,78,25,57,.439,4,12,.333,14,21,.667,8,29,9,5,5,15,17,32,65,.492,3,14,.214,11,13,.846,9,30,13,7,4,8,20
2015,PHO,27,2015-08-23,1,MIN,W,79,67,30,65,.462,4,18,.222,15,16,.938,8,38,14,8,9,12,19,24,62,.387,4,10,.400,15,20,.750,6,29,14,9,4,12,12
2015,PHO,28,2015-08-27,0,CON,W,81,80,28,56,.500,7,16,.438,18,22,.818,11,34,14,5,5,16,19,31,69,.449,7,16,.438,11,16,.688,8,25,16,7,1,8,23
2015,PHO,29,2015-08-28,0,WAS,L,63,71,26,65,.400,6,19,.316,5,6,.833,9,35,16,7,3,19,21,25,60,.417,6,15,.400,15,20,.750,3,28,20,11,6,11,13
2015,PHO,30,2015-08-30,0,MIN,L,61,71,24,57,.421,2,11,.182,11,16,.688,2,28,18,6,11,12,19,24,73,.329,4,10,.400,19,21,.905,13,41,18,10,4,12,13
2015,PHO,31,2015-09-02,1,WAS,W,73,53,31,56,.554,3,14,.214,8,9,.889,5,29,21,10,6,14,16,19,61,.311,3,16,.188,12,15,.800,13,30,11,3,2,12,13
2015,PHO,32,2015-09-05,0,SAS,W,82,52,32,62,.516,4,12,.333,14,20,.700,6,38,23,9,7,13,19,18,59,.305,1,12,.083,15,24,.625,9,32,10,7,3,14,19
2015,PHO,33,2015-09-11,1,LAS,W,70,65,23,57,.404,5,11,.455,19,27,.704,11,35,13,5,3,13,16,24,61,.393,3,20,.150,14,21,.667,7,31,16,7,1,11,23
