Season,Team,G#,Date,Home,Opp,W/L,Tm_Pts,Opp_Pts,Tm_FG,Tm_FGA,Tm_FG%,Tm_3P,Tm_3PA,Tm_3P%,Tm_FT,Tm_FTA,Tm_FT%,Tm_ORB,Tm_TRB,Tm_AST,Tm_STL,Tm_BLK,Tm_TOV,Tm_PF,Opp_FG,Opp_FGA,Opp_FG%,Opp_3P,Opp_3PA,Opp_3P%,Opp_FT,Opp_FTA,Opp_FT%,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF,win_margin,Tm_poss,Opp_poss,Tm_off_rating,Tm_def_rating,Tm_tov_rate,Opp_tov_rate
2016,NYL,4,2016-05-24,1,ATL,L,79,85,32,89,0.36,1,10,0.1,14,20,0.7,12,43,22,11,5,15,29,23,76,0.303,5,20,0.25,34,42,0.81,14,54,11,13,11,16,14,-6,100.8,96.48,78.37301587301587,88.10116086235489,0.1488095238095238,1.0
2016,NYL,5,2016-05-31,1,MIN,L,69,79,23,57,0.404,2,7,0.286,21,29,0.724,6,30,12,5,2,19,24,32,65,0.492,1,7,0.143,14,21,0.667,3,30,15,15,3,13,22,-10,82.76,84.24,83.373610439826,93.77967711301045,0.22957950700821653,1.0
2016,NYL,6,2016-06-03,1,IND,W,91,59,34,66,0.515,10,17,0.588,13,20,0.65,11,40,22,9,4,12,20,20,61,0.328,3,20,0.15,16,19,0.842,9,28,11,7,2,12,19,32,75.8,72.36,120.05277044854881,81.53676064123825,0.158311345646438,1.0
2016,NYL,7,2016-06-05,0,SEA,W,86,78,35,71,0.493,3,8,0.375,13,16,0.813,8,40,19,4,4,10,18,28,69,0.406,5,22,0.227,17,21,0.81,6,31,23,4,4,7,19,8,80.04,79.24,107.4462768615692,98.43513377082283,0.1249375312343828,1.0
2016,NYL,8,2016-06-07,0,LAS,L,77,100,26,61,0.426,5,17,0.294,20,22,0.909,7,30,16,6,4,17,16,41,74,0.554,7,20,0.35,11,19,0.579,10,31,30,14,5,9,19,-23,80.68,81.36,95.43877045116508,122.91052114060963,0.21070897372335148,1.0
2016,NYL,9,2016-06-11,0,SAS,W,90,75,29,69,0.42,3,8,0.375,29,39,0.744,18,48,21,5,3,12,28,24,68,0.353,7,23,0.304,20,32,0.625,12,33,18,4,8,10,27,15,80.16,80.08,112.27544910179641,93.65634365634365,0.14970059880239522,1.0
2016,NYL,10,2016-06-14,1,DAL,W,91,88,34,70,0.486,7,13,0.538,16,21,0.762,13,35,23,10,7,12,16,30,73,0.411,15,34,0.441,13,16,0.813,14,30,18,6,4,12,21,3,78.24,78.04,116.30879345603273,112.76268580215275,0.15337423312883436,1.0
2016,NYL,11,2016-06-16,0,CON,W,80,72,29,61,0.475,3,11,0.273,19,28,0.679,12,36,20,10,3,17,14,28,60,0.467,5,20,0.25,11,13,0.846,6,25,15,9,3,16,24,8,78.32,75.72,102.1450459652707,95.08716323296356,0.21705822267620023,1.0
2016,NYL,12,2016-06-19,0,IND,W,78,75,26,63,0.413,4,11,0.364,22,31,0.71,15,46,19,9,4,21,29,23,66,0.348,3,19,0.158,26,29,0.897,7,28,14,12,4,14,25,3,82.64,85.76,94.38528557599226,87.45335820895522,0.25411423039690223,1.0
2016,NYL,13,2016-06-22,0,ATL,W,90,79,35,77,0.455,4,11,0.364,16,20,0.8,7,42,28,7,7,18,24,28,84,0.333,1,18,0.056,22,27,0.815,13,37,17,15,6,11,17,11,96.8,93.88,92.97520661157024,84.14997869620792,0.18595041322314051,1.0
2016,NYL,14,2016-06-24,1,CHI,W,80,79,31,72,0.431,6,14,0.429,12,14,0.857,12,39,17,5,7,10,13,30,68,0.441,6,13,0.462,13,14,0.929,7,31,10,7,2,8,13,1,76.16,75.16,105.0420168067227,105.10910058541778,0.13130252100840337,1.0
2016,NYL,15,2016-06-26,1,PHO,L,97,104,39,86,0.453,7,19,0.368,12,15,0.8,13,41,22,4,1,11,26,35,70,0.5,7,24,0.292,27,33,0.818,4,32,16,6,4,8,16,-7,90.6,88.52,107.06401766004416,117.48757342973339,0.12141280353200884,1.0
2016,NYL,16,2016-06-29,0,MIN,W,95,92,35,82,0.427,8,17,0.471,17,18,0.944,12,39,18,13,8,16,21,34,80,0.425,6,14,0.429,18,20,0.9,10,39,24,7,8,17,17,3,93.92,95.8,101.14991482112437,96.03340292275574,0.17035775127768313,1.0
2016,NYL,17,2016-07-01,0,PHO,W,99,88,35,63,0.556,4,10,0.4,25,29,0.862,5,26,13,10,3,12,20,30,61,0.492,5,11,0.455,23,26,0.885,7,27,18,4,1,17,23,11,82.76,82.44,119.62300628322859,106.74429888403687,0.14499758337361043,1.0
2016,NYL,18,2016-07-03,0,LAS,L,67,77,29,76,0.382,4,14,0.286,5,6,0.833,17,42,17,8,3,15,16,30,57,0.526,5,12,0.417,12,16,0.75,3,29,22,8,6,14,8,-10,76.64,75.04,87.42171189979123,102.61194029850746,0.19572025052192066,1.0
2016,NYL,19,2016-07-06,1,SEA,W,78,74,31,69,0.449,3,10,0.3,13,17,0.765,10,41,19,8,0,14,15,28,68,0.412,10,24,0.417,8,13,0.615,5,32,24,6,1,13,17,4,80.48,81.72,96.91848906560637,90.55310817425355,0.17395626242544732,1.0
2016,NYL,20,2016-07-08,0,CHI,W,88,85,31,78,0.397,6,14,0.429,20,23,0.87,16,44,19,6,5,15,17,33,74,0.446,7,13,0.538,12,15,0.8,8,30,18,7,9,12,19,3,87.12,84.6,101.010101010101,100.47281323877068,0.1721763085399449,1.0
2016,NYL,21,2016-07-10,1,SAS,W,75,65,28,65,0.431,2,10,0.2,17,21,0.81,9,41,13,7,4,14,14,25,68,0.368,2,11,0.182,13,15,0.867,9,35,8,12,2,12,17,10,79.24,77.6,94.64916708732963,83.76288659793815,0.17667844522968199,1.0
2016,NYL,22,2016-07-13,1,ATL,W,86,62,34,76,0.447,4,7,0.571,14,22,0.636,21,50,18,9,8,13,14,20,67,0.299,5,17,0.294,17,23,0.739,11,32,10,8,7,11,15,24,77.68,77.12,110.71060762100926,80.39419087136929,0.16735324407826982,1.0
2016,NYL,23,2016-07-15,0,MIN,L,70,88,27,63,0.429,2,9,0.222,14,19,0.737,10,32,14,3,8,13,18,33,70,0.471,4,11,0.364,18,22,0.818,10,34,22,7,5,6,17,-18,74.36,75.68,94.13663259817106,116.27906976744184,0.17482517482517482,1.0
2016,NYL,24,2016-07-17,1,CON,W,83,76,29,62,0.468,2,4,0.5,23,26,0.885,6,38,17,8,4,16,20,24,71,0.338,5,19,0.263,23,26,0.885,11,29,10,12,3,11,20,7,83.44,82.44,99.47267497603069,92.18825812712275,0.19175455417066156,1.0
2016,NYL,25,2016-07-20,0,WAS,W,88,81,33,70,0.471,7,12,0.583,15,19,0.789,11,36,22,7,5,10,23,25,63,0.397,11,22,0.5,20,23,0.87,8,32,19,3,3,13,17,7,77.36,78.12,113.75387797311272,103.68663594470044,0.12926577042399173,1.0
2016,NYL,26,2016-07-21,1,IND,L,70,82,30,63,0.476,3,15,0.2,7,11,0.636,10,37,22,6,2,15,12,35,71,0.493,7,18,0.389,5,6,0.833,6,29,24,10,2,8,15,-12,72.84,75.64,96.10104338275673,108.40824960338445,0.20593080724876442,1.0
2016,NYL,27,2016-08-26,0,SAS,W,84,77,27,66,0.409,7,15,0.467,23,28,0.821,9,33,20,6,7,11,24,27,66,0.409,5,12,0.417,18,23,0.783,10,37,18,8,3,11,20,7,80.32,77.12,104.58167330677293,99.84439834024896,0.13695219123505978,1.0
2016,NYL,28,2016-09-01,0,IND,L,77,98,25,68,0.368,4,11,0.364,23,31,0.742,10,37,18,6,5,12,21,31,69,0.449,14,26,0.538,22,24,0.917,4,40,25,7,3,12,23,-21,83.64,87.56,92.06121472979436,111.9232526267702,0.14347202295552366,1.0
2016,NYL,29,2016-09-03,1,PHO,W,92,70,31,69,0.449,5,16,0.313,25,31,0.806,10,44,19,7,4,11,23,22,67,0.328,4,23,0.174,22,26,0.846,11,36,11,4,5,13,24,22,83.64,80.44,109.9952175992348,87.0213823968175,0.13151602104256335,1.0
2016,NYL,30,2016-09-07,1,SEA,L,78,102,31,75,0.413,7,16,0.438,9,15,0.6,12,31,18,6,2,8,18,40,73,0.548,9,24,0.375,13,18,0.722,11,41,22,3,6,9,15,-24,77.6,78.92,100.51546391752578,129.24480486568677,0.10309278350515465,1.0
2016,NYL,31,2016-09-09,1,CON,W,89,82,29,63,0.46,5,14,0.357,26,28,0.929,10,42,18,8,7,17,23,30,77,0.39,5,22,0.227,17,26,0.654,12,32,14,10,2,13,21,7,82.32,89.44,108.11467444120507,91.68157423971378,0.206511175898931,1.0
2016,NYL,32,2016-09-11,0,DAL,L,81,84,29,65,0.446,6,19,0.316,17,23,0.739,7,34,22,6,9,15,27,29,69,0.42,4,16,0.25,22,26,0.846,9,36,8,7,5,10,20,-3,83.12,81.44,97.4494706448508,103.1434184675835,0.18046198267564964,1.0
2016,NYL,33,2016-09-13,1,WAS,L,62,75,22,67,0.328,4,14,0.286,14,17,0.824,10,37,15,7,4,11,23,24,62,0.387,10,27,0.37,17,21,0.81,7,36,19,6,4,11,18,-13,75.48,75.24,82.14096449390567,99.68102073365232,0.14573396926338103,1.0
2016,NYL,34,2016-09-16,0,CHI,L,68,92,29,69,0.42,1,11,0.091,9,15,0.6,7,32,19,6,6,18,14,39,83,0.47,4,15,0.267,10,16,0.625,12,41,29,12,2,8,16,-24,86.6,86.04,78.52193995381063,106.92701069270105,0.20785219399538107,1.0
2016,PHO,1,2016-05-14,0,MIN,L,76,95,27,60,0.45,5,16,0.313,17,22,0.773,3,24,13,10,5,21,18,40,74,0.541,3,9,0.333,12,14,0.857,11,40,24,15,2,17,21,-19,87.68,86.16,86.67883211678831,110.25998142989788,0.23950729927007297,1.0
2016,PHO,2,2016-05-18,0,IND,L,93,97,30,64,0.469,8,18,0.444,25,30,0.833,5,32,14,5,6,14,24,33,72,0.458,3,15,0.2,28,30,0.933,7,35,18,7,3,10,26,-4,86.2,88.2,107.88863109048722,109.97732426303854,0.16241299303944315,1.0
2016,PHO,3,2016-05-20,1,SEA,L,80,81,24,64,0.375,8,24,0.333,24,26,0.923,7,32,15,6,3,12,20,26,65,0.4,9,23,0.391,20,24,0.833,10,39,15,5,2,16,21,-1,80.44,81.56,99.45300845350572,99.31338891613535,0.14917951268025859,1.0
2016,PHO,4,2016-05-25,1,MIN,L,78,85,27,59,0.458,6,23,0.261,18,21,0.857,6,28,16,10,3,19,26,29,62,0.468,5,13,0.385,22,24,0.917,10,34,16,8,2,21,23,-7,81.24,83.56,96.01181683899557,101.72331258975586,0.23387493845396357,1.0
2016,PHO,5,2016-05-29,1,WAS,W,93,77,33,62,0.532,7,17,0.412,20,25,0.8,9,35,16,4,4,9,22,29,71,0.408,4,17,0.235,15,20,0.75,11,33,11,3,0,6,22,16,73.0,74.8,127.3972602739726,102.94117647058825,0.1232876712328767,1.0
2016,PHO,6,2016-05-31,1,CON,W,99,90,33,76,0.434,6,16,0.375,27,31,0.871,7,30,22,14,5,4,17,34,67,0.507,10,19,0.526,12,15,0.8,5,39,14,4,2,19,27,9,86.64,87.6,114.26592797783934,102.73972602739727,0.04616805170821791,1.0
2016,PHO,7,2016-06-03,0,SEA,L,81,95,32,68,0.471,7,19,0.368,10,13,0.769,10,26,19,7,4,12,20,32,63,0.508,12,24,0.5,19,24,0.792,14,37,25,10,3,10,15,-14,75.72,69.56,106.973058637084,136.57274295572168,0.15847860538827258,1.0
2016,PHO,8,2016-06-07,0,MIN,L,81,89,31,63,0.492,4,19,0.211,15,18,0.833,7,36,18,5,5,12,28,27,73,0.37,8,16,0.5,27,29,0.931,9,28,16,4,2,9,18,-8,75.92,85.76,106.69125395152793,103.77798507462686,0.15806111696522654,1.0
2016,PHO,9,2016-06-09,1,SAS,W,90,75,30,65,0.462,4,14,0.286,26,27,0.963,8,33,15,13,6,12,15,27,63,0.429,5,13,0.385,16,19,0.842,10,30,15,8,7,15,20,15,80.88,76.36,111.2759643916914,98.21896280775275,0.1483679525222552,1.0
2016,PHO,10,2016-06-12,1,CHI,W,86,80,24,68,0.353,9,24,0.375,29,34,0.853,13,36,9,8,3,11,15,31,66,0.47,3,8,0.375,15,18,0.833,8,35,11,7,7,13,25,6,80.96000000000001,78.92,106.22529644268775,101.36847440446022,0.1358695652173913,1.0
2016,PHO,11,2016-06-17,0,LAS,L,71,77,22,57,0.386,5,19,0.263,22,28,0.786,9,37,11,4,1,15,19,31,68,0.456,5,18,0.278,10,12,0.833,6,27,18,5,4,8,17,-6,75.32,75.28,94.26447158789168,102.28480340063761,0.1991502920870951,1.0
2016,PHO,12,2016-06-18,1,DAL,L,111,117,38,88,0.432,7,21,0.333,28,35,0.8,10,40,21,12,5,20,42,33,86,0.384,10,32,0.313,41,51,0.804,15,49,16,10,7,17,26,-6,113.4,110.44,97.88359788359789,105.93987685621151,0.1763668430335097,1.0
2016,PHO,13,2016-06-21,0,DAL,L,90,100,30,61,0.492,3,15,0.2,27,33,0.818,7,27,15,8,8,13,20,38,72,0.528,9,17,0.529,15,19,0.789,8,30,19,7,1,13,23,-10,81.52,85.36,110.40235525024535,117.15089034676664,0.15947006869479882,1.0
2016,PHO,14,2016-06-24,0,WAS,W,91,79,31,67,0.463,8,16,0.5,21,25,0.84,10,28,18,2,6,9,20,28,63,0.444,5,15,0.333,18,24,0.75,6,30,22,6,2,11,19,12,77.0,78.56,118.18181818181819,100.5600814663951,0.11688311688311688,1.0
2016,PHO,15,2016-06-26,0,NYL,W,104,97,35,70,0.5,7,24,0.292,27,33,0.818,4,32,16,6,4,8,16,39,86,0.453,7,19,0.368,12,15,0.8,13,41,22,4,1,11,26,7,88.52,90.6,117.48757342973339,107.06401766004416,0.09037505648441031,1.0
2016,PHO,16,2016-06-29,1,CON,W,86,75,30,59,0.508,5,13,0.385,21,26,0.808,4,36,16,8,9,14,18,29,76,0.382,9,22,0.409,8,12,0.667,11,34,14,7,3,13,26,11,80.44,83.28,106.91198408751865,90.05763688760807,0.174042764793635,1.0
2016,PHO,17,2016-07-01,1,NYL,L,88,99,30,61,0.492,5,11,0.455,23,26,0.885,7,27,18,4,1,17,23,35,63,0.556,4,10,0.4,25,29,0.862,5,26,13,10,3,12,20,-11,82.44,82.76,106.74429888403687,119.62300628322859,0.2062105773896167,1.0
2016,PHO,18,2016-07-03,0,ATL,W,95,87,33,67,0.493,7,17,0.412,22,28,0.786,7,36,24,4,13,8,21,34,79,0.43,4,10,0.4,15,18,0.833,12,35,18,2,2,8,21,8,80.32,82.92,118.2768924302789,104.92040520984081,0.09960159362549802,1.0
2016,PHO,19,2016-07-05,0,DAL,L,74,77,29,66,0.439,6,18,0.333,10,13,0.769,5,24,15,6,8,11,19,27,74,0.365,5,16,0.313,18,21,0.857,19,46,15,6,0,13,15,-3,77.72,77.24,95.21358723623263,99.68928016571725,0.14153371075656201,1.0
2016,PHO,20,2016-07-08,1,IND,L,60,78,23,51,0.451,5,14,0.357,9,11,0.818,3,24,11,10,2,26,17,32,68,0.471,2,9,0.222,12,13,0.923,7,28,18,18,0,13,15,-18,78.84,79.72,76.10350076103501,97.84244856999499,0.3297818366311517,1.0
2016,PHO,21,2016-07-10,0,CHI,L,95,100,31,66,0.47,9,18,0.5,24,28,0.857,3,21,24,8,8,11,21,38,74,0.514,8,13,0.615,16,19,0.842,13,43,25,7,4,14,22,-5,86.32,83.36,110.05560704355885,119.96161228406909,0.12743280815569974,1.0
2016,PHO,22,2016-07-13,1,WAS,W,78,74,25,66,0.379,5,16,0.313,23,27,0.852,8,37,15,9,8,14,20,26,69,0.377,7,18,0.389,15,18,0.833,6,33,16,3,3,14,23,4,83.88,84.92,92.98998569384837,87.14083843617523,0.16690510252742013,1.0
2016,PHO,23,2016-07-16,1,SAS,W,83,64,30,59,0.508,8,14,0.571,15,16,0.938,6,32,15,9,8,14,13,25,60,0.417,7,12,0.583,7,8,0.875,6,26,18,9,2,15,22,19,74.04,72.52000000000001,112.10156672069151,88.25151682294539,0.18908698001080496,1.0
2016,PHO,24,2016-07-19,1,CHI,L,77,79,31,66,0.47,8,22,0.364,7,12,0.583,4,33,21,4,2,12,20,28,68,0.412,5,14,0.357,18,23,0.783,7,35,10,9,4,8,18,-2,79.28,79.12,97.12411705348133,99.84833164812942,0.15136226034308778,1.0
2016,PHO,25,2016-08-26,1,DAL,W,98,72,36,63,0.571,7,11,0.636,19,21,0.905,6,39,16,5,7,10,22,24,68,0.353,6,21,0.286,18,25,0.72,9,29,12,5,3,9,15,26,76.24,79.0,128.54144805876183,91.13924050632912,0.1311647429171039,1.0
2016,PHO,26,2016-08-28,1,LAS,W,70,66,27,70,0.386,7,24,0.292,9,15,0.6,12,34,15,7,4,16,16,28,57,0.491,4,13,0.308,6,11,0.545,4,37,16,10,5,21,15,4,80.6,78.84,86.84863523573202,83.71385083713851,0.19851116625310175,1.0
2016,PHO,27,2016-08-30,0,IND,W,79,65,27,60,0.45,4,16,0.25,21,24,0.875,7,35,14,9,6,15,26,20,60,0.333,3,17,0.176,22,23,0.957,6,28,12,8,1,16,22,14,78.56,80.12,100.5600814663951,81.12830753869196,0.1909368635437882,1.0
2016,PHO,28,2016-09-02,0,CON,L,74,87,25,55,0.455,4,16,0.25,20,22,0.909,8,35,14,8,5,23,23,35,76,0.461,4,17,0.235,13,21,0.619,14,33,13,13,1,9,19,-13,79.68,80.24,92.87148594377508,108.42472582253242,0.28865461847389556,1.0
2016,PHO,29,2016-09-03,0,NYL,L,70,92,22,67,0.328,4,23,0.174,22,26,0.846,11,36,11,4,5,13,24,31,69,0.449,5,16,0.313,25,31,0.806,10,44,19,7,4,11,23,-22,80.44,83.64,87.0213823968175,109.9952175992348,0.1616111387369468,1.0
2016,PHO,30,2016-09-06,0,ATL,L,87,91,29,67,0.433,7,18,0.389,22,24,0.917,11,32,20,8,7,15,11,41,77,0.532,3,13,0.231,6,9,0.667,10,35,17,10,3,13,25,-4,81.56,83.96,106.66993624325649,108.38494521200572,0.18391368317802845,1.0
2016,PHO,31,2016-09-11,1,ATL,W,86,75,29,71,0.408,6,20,0.3,22,26,0.846,10,33,21,13,10,10,25,26,63,0.413,5,12,0.417,18,29,0.621,13,39,10,2,5,19,19,11,82.44,81.76,104.31829209121786,91.73189823874755,0.121300339640951,1.0
2016,PHO,32,2016-09-13,0,LAS,L,85,90,31,69,0.449,8,23,0.348,15,19,0.789,9,37,22,2,3,11,20,34,71,0.479,4,17,0.235,18,20,0.9,5,31,24,5,2,4,19,-5,79.36,78.8,107.10685483870968,114.21319796954315,0.13860887096774194,1.0
2016,PHO,33,2016-09-15,1,SEA,W,86,62,33,69,0.478,5,17,0.294,15,15,1.0,9,35,23,10,4,9,19,21,60,0.35,5,16,0.313,15,16,0.938,8,32,10,4,1,16,17,24,75.6,75.04,113.75661375661377,82.62260127931769,0.11904761904761905,1.0
2016,PHO,34,2016-09-18,0,SAS,W,81,65,31,59,0.525,5,14,0.357,14,17,0.824,9,38,18,3,3,10,18,24,69,0.348,5,18,0.278,12,14,0.857,11,30,17,5,0,7,18,16,67.48,71.16,120.03556609365738,91.3434513771782,0.14819205690574985,1.0
2016,SEA,1,2016-05-15,0,LAS,L,66,96,24,49,0.49,1,10,0.1,17,22,0.773,5,25,13,5,2,24,23,36,66,0.545,6,15,0.4,18,23,0.783,5,24,19,12,1,10,21,-30,77.68,81.12,84.96395468589083,118.34319526627218,0.3089598352214212,1.0
2016,SEA,2,2016-05-20,0,PHO,W,81,80,26,65,0.4,9,23,0.391,20,24,0.833,10,39,15,5,2,16,21,24,64,0.375,8,24,0.333,24,26,0.923,7,32,15,6,3,12,20,1,81.56,80.44,99.31338891613535,99.45300845350572,0.196174595389897,1.0
2016,SEA,3,2016-05-22,1,MIN,L,71,78,28,66,0.424,6,20,0.3,9,11,0.818,6,34,16,4,4,15,18,30,74,0.405,3,8,0.375,15,16,0.938,11,38,13,8,3,11,16,-7,79.84,81.04,88.92785571142284,96.248766041461,0.187875751503006,1.0
2016,SEA,4,2016-05-26,1,WAS,L,82,84,29,70,0.414,7,19,0.368,17,20,0.85,6,27,15,5,6,11,23,29,64,0.453,8,18,0.444,18,23,0.783,6,38,13,6,5,16,23,-2,83.8,84.12,97.85202863961814,99.85734664764621,0.13126491646778043,1.0
2016,SEA,5,2016-05-28,1,CON,W,93,81,32,57,0.561,6,18,0.333,23,29,0.793,12,29,16,6,3,18,18,30,69,0.435,5,17,0.294,16,21,0.762,11,22,15,10,1,13,25,12,75.76,80.24,122.7560718057022,100.94715852442673,0.2375923970432946,1.0
2016,SEA,6,2016-06-01,0,IND,L,75,85,28,52,0.538,5,18,0.278,14,18,0.778,1,22,16,9,5,20,24,32,66,0.485,6,13,0.462,15,17,0.882,6,27,17,8,3,14,18,-10,78.92,81.48,95.03294475418144,104.32007854688266,0.25342118601115055,1.0
2016,SEA,7,2016-06-03,1,PHO,W,95,81,32,63,0.508,12,24,0.5,19,24,0.792,14,37,25,10,3,10,15,32,68,0.471,7,19,0.368,10,13,0.769,10,26,19,7,4,12,20,14,69.56,75.72,136.57274295572168,106.973058637084,0.1437607820586544,1.0
2016,SEA,8,2016-06-05,1,NYL,L,78,86,28,69,0.406,5,22,0.227,17,21,0.81,6,31,23,4,4,7,19,35,71,0.493,3,8,0.375,13,16,0.813,8,40,19,4,4,10,18,-8,79.24,80.04,98.43513377082283,107.4462768615692,0.08833922261484099,1.0
2016,SEA,9,2016-06-10,0,CON,L,76,77,30,68,0.441,8,25,0.32,8,9,0.889,5,33,19,7,1,12,17,27,69,0.391,4,11,0.364,19,24,0.792,12,40,12,7,1,12,16,-1,78.96,79.56,96.25126646403243,96.7823026646556,0.15197568389057753,1.0
2016,SEA,10,2016-06-12,0,IND,W,90,88,28,53,0.528,9,19,0.474,25,28,0.893,4,26,14,4,5,16,19,27,67,0.403,7,21,0.333,27,30,0.9,15,31,11,9,2,14,24,2,77.32,79.2,116.39937920331091,111.11111111111111,0.20693222969477498,1.0
2016,SEA,11,2016-06-14,0,SAS,L,70,77,23,70,0.329,5,24,0.208,19,23,0.826,11,32,11,4,2,11,18,29,64,0.453,2,12,0.167,17,22,0.773,11,45,13,7,1,13,20,-7,80.12,75.68,87.3689465801298,101.74418604651162,0.13729405891163254,1.0
2016,SEA,12,2016-06-16,0,DAL,L,79,88,27,59,0.458,2,15,0.133,23,27,0.852,9,24,19,10,4,19,22,33,63,0.524,4,17,0.235,18,27,0.667,13,35,14,13,5,17,26,-9,80.88,78.88,97.675568743818,111.56186612576064,0.23491592482690407,1.0
2016,SEA,13,2016-06-19,1,MIN,L,84,96,28,61,0.459,7,19,0.368,21,25,0.84,2,23,16,7,1,14,15,41,73,0.562,5,14,0.357,9,10,0.9,7,35,30,6,2,10,25,-12,84.0,80.4,100.0,119.40298507462686,0.16666666666666666,1.0
2016,SEA,14,2016-06-24,1,CON,W,98,81,35,57,0.614,8,18,0.444,20,24,0.833,2,29,20,9,5,15,16,32,85,0.376,5,26,0.192,12,17,0.706,15,34,15,11,1,12,20,17,80.56,89.48,121.64846077457796,90.52302190433616,0.18619662363455808,1.0
2016,SEA,15,2016-06-28,1,ATL,W,84,81,30,60,0.5,6,18,0.333,18,20,0.9,6,27,20,8,5,12,15,34,71,0.479,3,17,0.176,10,19,0.526,16,37,11,7,2,12,17,3,74.8,75.36,112.29946524064172,107.48407643312102,0.16042780748663102,1.0
2016,SEA,16,2016-06-30,1,DAL,L,78,83,28,66,0.424,7,20,0.35,15,16,0.938,7,28,20,9,7,13,22,25,62,0.403,11,22,0.5,22,25,0.88,11,38,14,6,7,13,19,-5,79.04,75.0,98.68421052631578,110.66666666666667,0.1644736842105263,1.0
2016,SEA,17,2016-07-05,0,ATL,L,64,77,25,61,0.41,4,14,0.286,10,10,1.0,4,27,15,5,5,16,18,29,69,0.42,1,10,0.1,18,21,0.857,16,38,16,6,10,11,17,-13,77.4,73.24,82.68733850129199,105.13380666302568,0.20671834625322996,1.0
2016,SEA,18,2016-07-06,0,NYL,L,74,78,28,68,0.412,10,24,0.417,8,13,0.615,5,32,24,6,1,13,17,31,69,0.449,3,10,0.3,13,17,0.765,10,41,19,8,0,14,15,-4,81.72,80.48,90.55310817425355,96.91848906560637,0.15907978463044542,1.0
2016,SEA,19,2016-07-08,0,SAS,W,78,68,30,60,0.5,6,19,0.316,12,13,0.923,5,31,25,6,3,12,11,27,60,0.45,7,19,0.368,7,9,0.778,8,29,18,4,2,14,18,10,72.72,69.96000000000001,107.26072607260726,97.19839908519153,0.16501650165016502,1.0
2016,SEA,20,2016-07-10,1,IND,L,82,93,28,60,0.467,9,22,0.409,17,22,0.773,6,23,20,4,1,12,16,36,62,0.581,11,23,0.478,10,11,0.909,7,31,24,7,1,11,26,-11,75.68,70.84,108.35095137420718,131.2817617165443,0.15856236786469344,1.0
2016,SEA,21,2016-07-15,1,WAS,W,80,51,32,68,0.471,9,24,0.375,7,9,0.778,8,38,20,8,5,8,12,20,69,0.29,6,13,0.462,5,7,0.714,13,38,15,6,3,13,16,29,71.96,72.08,111.17287381878822,70.75471698113208,0.11117287381878822,1.0
2016,SEA,22,2016-07-17,1,CHI,L,88,91,34,70,0.486,11,28,0.393,9,13,0.692,6,28,28,5,8,12,15,36,75,0.48,9,13,0.692,10,14,0.714,14,41,14,5,1,13,18,-3,81.72,80.16,107.68477728830152,113.52295409181636,0.14684287812041116,1.0
2016,SEA,23,2016-07-20,1,SAS,W,83,69,30,60,0.5,10,23,0.435,13,17,0.765,1,37,21,6,9,11,14,28,69,0.406,4,15,0.267,9,15,0.6,5,32,14,6,2,10,20,14,77.48,80.6,107.12441920495613,85.60794044665013,0.14197212183789365,1.0
2016,SEA,24,2016-07-22,0,MIN,L,72,79,22,57,0.386,8,19,0.421,20,23,0.87,7,25,18,7,0,14,19,29,67,0.433,3,11,0.273,18,20,0.9,12,35,21,9,4,11,20,-7,74.12,74.8,97.13977334052886,105.61497326203208,0.18888289260658392,1.0
2016,SEA,25,2016-08-26,1,LAS,W,79,72,29,66,0.439,10,22,0.455,11,15,0.733,6,34,20,10,0,12,14,30,66,0.455,5,17,0.294,7,11,0.636,5,36,20,8,5,17,18,7,78.6,82.84,100.50890585241731,86.91453404152583,0.15267175572519084,1.0
2016,SEA,26,2016-08-28,0,MIN,L,80,92,30,70,0.429,8,18,0.444,12,14,0.857,9,29,20,6,1,11,19,37,71,0.521,3,7,0.429,15,20,0.75,11,39,18,4,5,12,17,-12,78.16,80.8,102.35414534288638,113.86138613861388,0.14073694984646878,1.0
2016,SEA,27,2016-08-31,1,DAL,W,78,66,27,63,0.429,3,15,0.2,21,28,0.75,10,40,17,8,5,13,16,26,73,0.356,5,20,0.25,9,10,0.9,10,27,12,5,3,12,22,12,78.32,79.4,99.59141981613892,83.1234256926952,0.1659856996935649,1.0
2016,SEA,28,2016-09-02,0,CHI,L,88,92,31,75,0.413,8,26,0.308,18,20,0.9,11,39,24,4,5,8,17,37,78,0.474,3,10,0.3,15,18,0.833,9,35,21,8,9,5,18,-4,80.8,81.92,108.91089108910892,112.3046875,0.09900990099009901,1.0
2016,SEA,29,2016-09-04,0,ATL,W,91,82,34,69,0.493,7,21,0.333,16,16,1.0,9,32,23,5,6,14,23,29,66,0.439,4,8,0.5,20,26,0.769,6,27,15,6,3,9,16,9,81.04,80.44,112.29022704837118,101.93933366484336,0.17275419545903256,1.0
2016,SEA,30,2016-09-07,0,NYL,W,102,78,40,73,0.548,9,24,0.375,13,18,0.722,11,41,22,3,6,9,15,31,75,0.413,7,16,0.438,9,15,0.6,12,31,18,6,2,8,18,24,78.92,77.6,129.24480486568677,100.51546391752578,0.11403953370501774,1.0
